"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.715798521E1,-7.072554510E-3,-3.630536199E-3,-1.221916044E-1,1.224499490E-1
1.716794121E1,-1.081025921E-2,2.143519823E-2,-1.850632060E-1,1.866138249E-1
1.717789721E1,-1.753508711E-2,3.946389997E-2,-1.269857365E-1,1.341277598E-1
1.718785321E1,-3.028674982E-3,3.990985980E-2,-1.614135575E-1,1.663018531E-1
1.719780921E1,-2.311486574E-2,2.299631344E-2,-1.748855424E-1,1.778990736E-1
1.720776521E1,-1.543792840E-2,1.739696492E-2,-1.197965848E-1,1.220336255E-1
1.721772221E1,8.544846866E-3,-2.121592764E-2,-1.411997330E-1,1.430401853E-1
1.722767821E1,-4.954473730E-3,-2.109350156E-2,-1.132067728E-1,1.152616850E-1
1.723763421E1,2.327540835E-2,-3.651074544E-3,-7.623482823E-2,7.979238068E-2
1.724759021E1,-3.678017417E-2,6.638965197E-3,-8.835786045E-2,9.593731585E-2
1.725754621E1,-2.083169248E-2,6.207464436E-2,-4.883886874E-2,8.168510258E-2
1.726750221E1,1.308800552E-2,2.081493655E-2,-1.648482120E-1,1.666718047E-1
1.727745821E1,-1.322735198E-2,-1.135953203E-2,-9.943482578E-2,1.009519013E-1
1.728741421E1,-1.998196414E-2,-4.041955428E-2,-5.288221836E-2,6.949495146E-2
1.729737121E1,-3.700481689E-2,-4.350047048E-2,-1.193422562E-1,1.323035204E-1
1.730732721E1,-3.025036918E-2,-2.318347916E-3,-1.057188284E-1,1.099860457E-1
1.731728321E1,2.013759144E-2,9.627696387E-3,-1.486847538E-1,1.503508268E-1
1.732723921E1,1.336220339E-2,3.496622169E-2,-1.060263920E-1,1.124401216E-1
1.733719521E1,-8.022368912E-2,-3.649969054E-2,-1.461406302E-1,1.706609256E-1
1.734715121E1,-1.224794336E-2,3.014020398E-3,-9.629428625E-2,9.711686774E-2
1.735710721E1,-2.092353031E-2,-7.838192582E-4,-1.281809074E-1,1.298797656E-1
1.736706421E1,-4.153991735E-2,3.252824340E-3,-7.264697671E-2,8.374800788E-2
1.737702021E1,-3.499624349E-2,-5.780539121E-3,-5.797806680E-2,6.796769763E-2
1.738697621E1,-6.035960119E-2,-1.249294169E-2,-9.450386882E-2,1.128287918E-1
1.739693221E1,-8.966760021E-3,-5.032850174E-2,-1.452500993E-1,1.539836102E-1
1.740688821E1,9.589086492E-3,-3.133320043E-2,-7.624593794E-2,8.298893349E-2
1.741684421E1,-2.068903869E-2,-5.186113006E-2,-1.040933025E-1,1.181229392E-1
1.742680021E1,-1.154346351E-2,-2.989968242E-2,-1.147229558E-1,1.191159064E-1
1.743675721E1,3.332200292E-3,1.844317798E-2,-1.457096905E-1,1.469100686E-1
1.744671321E1,-2.419049760E-2,2.513400067E-2,-1.675671673E-1,1.711597316E-1
1.745666921E1,-9.257202186E-3,3.377717212E-3,-1.517019171E-1,1.520216314E-1
1.746662521E1,4.180247560E-3,-3.115951985E-2,-1.106866229E-1,1.150648453E-1
1.747658121E1,-1.408886611E-2,-4.748867355E-2,-1.294000518E-1,1.385570052E-1
1.748653721E1,-2.327429373E-3,-1.993339570E-2,-6.922694027E-2,7.207722561E-2
1.749649321E1,2.805614669E-2,-1.253323266E-2,-2.226596332E-1,2.247699747E-1
1.750644921E1,1.847460676E-2,-4.859200660E-3,-8.629437804E-2,8.838349737E-2
1.751640621E1,9.875855874E-3,-1.673639400E-2,-5.410837948E-2,5.749222681E-2
1.752636221E1,2.993014276E-2,9.278434888E-3,-1.018584967E-1,1.065694897E-1
1.753631821E1,9.054943342E-3,2.983854247E-2,-7.880935729E-2,8.475402888E-2
1.754627421E1,2.581635246E-2,3.740462026E-2,-5.651041567E-2,7.251907853E-2
1.755623021E1,-1.286842430E-2,5.883687660E-3,-8.360465884E-2,8.479359118E-2
1.756618621E1,-1.632111378E-2,2.766549787E-2,-3.195678771E-2,4.530998574E-2
1.757614221E1,1.081219610E-2,3.209925877E-2,-9.003659606E-2,9.619695748E-2
1.758609921E1,4.067432843E-3,-1.886039509E-2,4.718118310E-3,1.986250621E-2
1.759605521E1,1.132583745E-2,-1.888789527E-2,-1.258110309E-1,1.277240881E-1
1.760601121E1,4.852796132E-2,-9.447273239E-4,-1.633799762E-1,1.704372968E-1
1.761596721E1,-4.623336772E-2,-6.252994146E-3,-1.693616778E-1,1.756701515E-1
1.762592321E1,-3.984347563E-3,3.501616057E-2,-1.208619475E-1,1.258952616E-1
1.763587921E1,4.142514747E-3,1.453499040E-2,-9.915591359E-2,1.003011544E-1
1.764583521E1,-3.066862782E-2,-2.561259527E-2,-1.732494915E-1,1.777975142E-1
1.765579121E1,-1.236667838E-2,-4.784793014E-2,-1.736968035E-1,1.805905277E-1
1.766574821E1,-5.746619789E-2,-4.151086399E-2,-1.927078557E-1,2.053334687E-1
1.767570421E1,-2.397431508E-2,-2.195465025E-3,-1.828278154E-1,1.844060681E-1
1.768566021E1,-5.476392545E-3,9.990698844E-3,-1.181652117E-1,1.187131930E-1
1.769561621E1,-3.771507086E-2,-1.255344210E-2,-5.275065601E-2,6.605033829E-2
1.770557221E1,-5.176346328E-2,-2.568495456E-2,-1.564866936E-1,1.668150422E-1
1.771552821E1,1.666964438E-2,1.741909297E-2,-2.850283742E-2,3.733247359E-2
1.772548421E1,-3.045354165E-2,-1.863759790E-2,-1.014065069E-1,1.075084085E-1
1.773544121E1,-4.281256383E-2,2.683272645E-2,-2.686152399E-2,5.722283025E-2
1.774539721E1,-4.614741364E-2,2.776539389E-2,-4.781677544E-2,7.202044777E-2
1.775535321E1,-3.308922892E-2,4.734030046E-2,-1.445151043E-1,1.556297417E-1
1.776530921E1,-5.414448604E-3,2.713016700E-3,-4.871256888E-2,4.908758580E-2
1.777526521E1,-1.249668756E-2,-2.493572524E-2,-1.578356463E-1,1.602811556E-1
1.778522121E1,-2.062899509E-2,-3.114901314E-2,-1.154737383E-1,1.213672143E-1
1.779517721E1,-1.830068864E-3,1.720685732E-2,-9.481435597E-2,9.638042949E-2
1.780513321E1,4.560097307E-3,6.304367417E-2,-1.416657561E-1,1.551273212E-1
1.781509021E1,-8.133330792E-3,8.576171497E-2,-1.446589458E-1,1.683669606E-1
1.782504621E1,-2.531075103E-2,-8.036267012E-3,-1.642664140E-1,1.663991301E-1
1.783500167E1,6.628294028E-3,-3.766547916E-2,-1.510908830E-1,1.558559512E-1
1.784495767E1,-2.390720000E-2,-2.182592014E-2,-7.848717570E-2,8.490089370E-2
1.785491367E1,4.089869706E-2,-9.477843214E-3,-1.322260112E-1,1.387308580E-1
1.786486967E1,2.667808587E-2,1.990569452E-2,-1.858075565E-1,1.887654762E-1
1.787482567E1,2.570516400E-2,-2.229055451E-2,-1.732196707E-1,1.765295402E-1
1.788478267E1,1.808231341E-2,-3.935461186E-2,-1.277037746E-1,1.348480981E-1
1.789473867E1,1.046744792E-2,-5.789432371E-2,-1.089856678E-1,1.238515078E-1
1.790469467E1,-1.978111228E-2,-5.648837898E-2,-9.521430552E-2,1.124632977E-1
1.791465067E1,-1.173110431E-2,-5.183693720E-2,-4.851376355E-2,7.196021206E-2
1.792460667E1,-3.076090420E-2,-5.068361046E-2,-6.198282480E-2,8.577256069E-2
1.793456267E1,-4.699624663E-2,-5.426619949E-2,-9.311515510E-2,1.175750812E-1
1.794451867E1,-4.591456655E-2,-8.587283034E-2,-5.359382451E-2,1.111511963E-1
1.795447467E1,-4.240196139E-2,-1.057592656E-1,-1.023911780E-1,1.531891051E-1
1.796443167E1,-2.320538795E-2,-7.481366247E-2,-6.991223395E-2,1.049918786E-1
1.797438767E1,-6.583544556E-3,-2.223531660E-2,-3.877814949E-2,4.518293085E-2
1.798434367E1,-4.516701831E-2,2.777093047E-2,-4.761095345E-2,7.126069752E-2
1.799429967E1,1.314693449E-2,7.967850935E-2,-5.284771979E-2,9.651107825E-2
1.800425567E1,-5.573054329E-3,5.234385425E-2,-5.194724858E-2,7.395576142E-2
1.801421167E1,-9.035355169E-3,6.609370977E-2,-9.475705326E-2,1.158831966E-1
1.802416767E1,-4.356394932E-3,6.339183932E-2,-6.421587646E-2,9.033926200E-2
1.803412467E1,1.329976609E-2,8.108045239E-2,-1.038851416E-1,1.324501649E-1
1.804408067E1,4.356345596E-2,1.170699551E-1,-5.478958011E-2,1.364003195E-1
1.805403667E1,3.376619032E-2,1.080856352E-1,-1.651049048E-1,2.002056186E-1
1.806399267E1,-6.018776614E-3,8.814666633E-2,-2.144992590E-1,2.319827420E-1
1.807394867E1,2.960956916E-3,7.615113996E-2,-1.287206054E-1,1.495886280E-1
1.808390467E1,2.999608839E-2,5.685216716E-2,-1.219863671E-1,1.378862139E-1
1.809386067E1,-4.434532005E-2,-1.176481716E-2,-1.152497900E-1,1.240460899E-1
1.810381667E1,9.688635338E-3,1.749198217E-2,-1.338088524E-1,1.352946713E-1
1.811377367E1,-3.945924047E-2,-1.888075070E-2,-1.661340147E-1,1.717964646E-1
1.812372967E1,-3.235405119E-2,-2.737933148E-2,-1.484637290E-1,1.543952436E-1
1.813368567E1,-8.949090466E-3,-4.139465058E-2,-1.161262876E-1,1.236079204E-1
1.814364167E1,-2.818345154E-2,-9.184652857E-2,-1.313957065E-1,1.627726127E-1
1.815359767E1,-4.228792241E-2,-9.591790829E-2,-7.196694553E-2,1.271524863E-1
1.816355367E1,1.031609640E-2,-4.362145303E-2,-2.035415769E-1,2.084188728E-1
1.817350967E1,3.218983579E-3,-2.842742661E-2,-1.065444553E-1,1.103186357E-1
1.818346567E1,-2.475742171E-2,-1.299708132E-2,-1.474100608E-1,1.500385953E-1
1.819342267E1,-3.418505196E-2,-5.722489061E-2,-5.475332737E-2,8.626258019E-2
1.820337867E1,-2.383619288E-2,-6.998658495E-2,-7.436196506E-2,1.048617567E-1
1.821333467E1,4.770578798E-3,-4.737441530E-2,-1.507037973E-1,1.580466013E-1
1.822329067E1,3.891597932E-2,-4.505590294E-3,-1.321470737E-1,1.378317920E-1
1.823324667E1,4.419965129E-3,6.933061872E-3,-1.314015538E-1,1.316585423E-1
1.824320267E1,1.679461034E-2,-1.060595384E-2,-1.153860301E-1,1.170832231E-1
1.825315867E1,2.513312358E-2,1.768283894E-2,-1.149971902E-2,3.281158685E-2
1.826311567E1,3.387483889E-2,3.468511680E-2,-9.742045999E-2,1.088177746E-1
1.827307167E1,4.274316469E-2,3.990695447E-2,-9.547450662E-2,1.119594773E-1
1.828302767E1,3.126155376E-2,4.952659266E-2,-1.465218687E-1,1.577936188E-1
1.829298367E1,3.436359303E-2,8.198275086E-2,-1.227196079E-1,1.515326042E-1
1.830293967E1,-2.759043423E-2,2.053894797E-2,-9.457812846E-2,1.006384759E-1
1.831289567E1,-1.150516424E-2,-7.240186874E-3,-9.203400493E-2,9.303250600E-2
1.832285167E1,-3.175860364E-3,-2.789850941E-2,-8.903906107E-2,9.336148731E-2
1.833280767E1,1.649033586E-2,-4.964450542E-2,-5.879901588E-2,7.870090446E-2
1.834276467E1,-3.179476501E-2,-4.167796645E-2,-1.008609617E-1,1.136701085E-1
1.835272067E1,-3.858330930E-2,1.017002564E-2,-5.445687354E-2,6.751038626E-2
1.836267667E1,-6.851785574E-3,-1.902950753E-2,-1.285562986E-1,1.301375850E-1
1.837263267E1,-6.451655125E-2,-6.686811866E-2,-7.017477393E-2,1.164398110E-1
1.838258867E1,-5.131748518E-2,-5.231639061E-2,-1.298976499E-1,1.491438516E-1
1.839254467E1,-3.118296353E-2,-4.876981677E-2,-1.122343808E-1,1.262831283E-1
1.840250067E1,-4.387756107E-2,-4.940281441E-2,-9.786426365E-2,1.180817197E-1
1.841245767E1,-2.282497175E-3,-5.334670655E-4,-1.423229831E-1,1.423422843E-1
1.842241367E1,-3.559492528E-5,1.042262536E-2,-1.290001023E-1,1.294204728E-1
1.843236967E1,-6.941490998E-2,-5.057841539E-5,-1.513054758E-1,1.664685535E-1
1.844232567E1,-1.098848965E-2,2.783725983E-2,-1.308004600E-1,1.341805510E-1
1.845228167E1,7.134589814E-3,3.322969001E-2,-1.005674314E-1,1.061551833E-1
1.846223767E1,-2.849923773E-2,1.829246599E-3,-8.200953841E-2,8.683960551E-2
1.847219367E1,3.975021254E-2,4.718209673E-3,-1.511692357E-1,1.563792784E-1
1.848214967E1,-1.682337133E-2,3.310503468E-2,-1.152468663E-1,1.210818291E-1
1.849210667E1,3.895667229E-2,4.225987405E-2,-1.653920031E-1,1.750943573E-1
1.850206267E1,5.725551540E-2,4.003656166E-2,-8.500682116E-2,1.100330857E-1
1.851201867E1,1.528279446E-3,-1.664375218E-2,-1.902385765E-1,1.909713751E-1
1.852197467E1,9.468798302E-3,-1.470636863E-2,-1.186867833E-1,1.199686957E-1
1.853193067E1,3.156211892E-2,1.987638535E-2,-1.041687316E-1,1.106452108E-1
1.854188667E1,3.317134576E-2,3.053067008E-2,-1.025250793E-1,1.119993387E-1
1.855184267E1,-1.737233352E-2,-1.732091457E-3,-7.244057000E-2,7.451465825E-2
1.856179867E1,2.979668006E-3,-6.768649131E-2,-5.672033072E-2,8.836025941E-2
1.857175567E1,2.473339330E-2,-7.173921475E-2,-1.143528271E-1,1.372400260E-1
1.858171167E1,1.419322064E-2,-5.479933765E-2,4.371612310E-2,7.152282390E-2
1.859166767E1,4.092643479E-2,-4.054278435E-2,-9.879397094E-2,1.143631895E-1
1.860162367E1,3.030102069E-2,-6.881515011E-3,-6.092213988E-2,6.838869959E-2
1.861157967E1,9.429585412E-3,2.448954614E-2,-4.505513549E-2,5.214038919E-2
1.862153567E1,1.087916499E-2,1.841903994E-2,-7.739140749E-2,8.029350669E-2
1.863149167E1,-1.377403010E-3,1.989705160E-2,-1.169127381E-1,1.186017632E-1
1.864144867E1,-1.949551234E-2,2.435018141E-3,-6.632262826E-2,6.917149221E-2
1.865140467E1,2.043528780E-3,8.190816231E-3,-1.643728334E-1,1.645894706E-1
1.866136067E1,-2.383981084E-2,5.973210359E-2,-1.502991700E-1,1.634811955E-1
1.867131667E1,-2.202909261E-2,3.180348102E-2,-1.995490980E-1,2.032648146E-1
1.868127267E1,-4.553135466E-3,-7.546325158E-3,-1.326364857E-1,1.329289863E-1
1.869122867E1,1.030443851E-2,-3.922215415E-2,-2.166141969E-1,2.203775604E-1
1.870118467E1,1.765753146E-2,-5.493203290E-2,-1.250052845E-1,1.376794749E-1
1.871114067E1,-3.159073373E-2,2.300111912E-3,-1.513516688E-1,1.546305036E-1
1.872109767E1,-2.851372786E-2,4.993226152E-2,-1.682688332E-1,1.778219998E-1
1.873105367E1,1.437214544E-2,3.714166000E-2,-1.556961501E-1,1.607089065E-1
1.874100967E1,-2.145286778E-2,1.153034382E-3,-1.050984389E-1,1.072717897E-1
1.875096567E1,2.253991999E-3,-2.278259771E-2,-1.028548622E-1,1.053719598E-1
1.876092167E1,-6.393436957E-2,-4.977966746E-2,-8.552722335E-3,8.147863502E-2
1.877087767E1,-1.240685971E-2,-2.800414301E-2,-6.693424702E-2,7.360948049E-2
1.878083367E1,1.706354572E-2,3.963639284E-2,-9.432903707E-2,1.037312656E-1
1.879078967E1,-6.810361706E-3,6.324193133E-2,-7.112319231E-2,9.541714411E-2
1.880074667E1,-2.951414991E-2,9.062234089E-3,-1.450676662E-1,1.483166778E-1
1.881070267E1,-3.103775159E-2,2.081469901E-2,4.294370592E-2,5.692763473E-2
1.882065867E1,-5.383301217E-2,-5.120878179E-2,-3.250057876E-2,8.109636337E-2
1.883061467E1,-4.824950594E-2,-2.435021795E-2,-2.980501235E-2,6.171941914E-2
1.884057042E1,-3.117861466E-2,-3.810612168E-3,-1.182704616E-1,1.223704574E-1
1.885052642E1,-3.055689119E-2,3.472663203E-2,-1.955121803E-1,2.009096196E-1
1.886048242E1,-2.000100413E-2,-3.280964065E-3,-1.065947413E-1,1.085045795E-1
1.887043942E1,2.480964465E-2,-6.383010641E-2,-1.049469960E-1,1.253142965E-1
1.888039542E1,-1.113909200E-2,-7.077511853E-2,-1.800954115E-1,1.938235126E-1
1.889035142E1,1.271433190E-2,-1.982825546E-2,-1.676735866E-1,1.693199504E-1
1.890030742E1,1.174999813E-2,3.786379114E-2,-1.786067104E-1,1.829537815E-1
1.891026342E1,1.939397179E-2,7.968784662E-2,-1.850474185E-1,2.024075743E-1
1.892021942E1,1.126393005E-3,2.635091588E-2,-1.128986245E-1,1.159385137E-1
1.893017542E1,-1.213772334E-3,-3.966763889E-2,-1.720227456E-1,1.765412695E-1
1.894013142E1,6.592315380E-3,-6.022802057E-2,-9.388815701E-2,1.117401410E-1
1.895008842E1,3.739879131E-2,-2.232455973E-2,-5.362656891E-2,6.908592079E-2
1.896004442E1,5.291616876E-2,8.845357206E-3,-5.332953036E-2,7.564654697E-2
1.897000042E1,4.395520113E-2,4.041993801E-2,-1.217349368E-1,1.355921308E-1
1.897995642E1,4.972207239E-2,3.438287057E-2,-1.236779666E-1,1.376615621E-1
1.898991242E1,4.000800166E-2,2.180388344E-2,-6.514090598E-2,7.949457316E-2
1.899986842E1,5.874313843E-3,4.796580635E-3,-8.459517717E-2,8.493443795E-2
1.900982442E1,-6.719565410E-3,1.731594443E-2,-4.552466691E-2,4.916797523E-2
1.901978042E1,-2.572924722E-2,3.671077503E-2,-9.551602185E-2,1.055129641E-1
1.902973742E1,-6.912139803E-3,5.217298765E-2,-1.991012013E-1,2.059395219E-1
1.903969342E1,-1.201407300E-2,1.094355745E-2,-5.210746229E-2,5.458284553E-2
1.904964942E1,-3.792869523E-2,-4.547735928E-2,-9.147150278E-2,1.089670223E-1
1.905960542E1,-1.138741594E-2,-7.970681353E-2,-1.082348853E-1,1.348986277E-1
1.906956142E1,-5.257085413E-3,-4.165514404E-2,-4.476569831E-2,6.137390095E-2
1.907951742E1,-3.638238078E-2,-3.241970446E-3,-1.347344667E-1,1.395978672E-1
1.908947342E1,-3.230349105E-2,4.258971183E-2,-1.088394874E-1,1.212577136E-1
1.909943042E1,-1.048625037E-3,1.444198312E-2,-1.235107362E-1,1.243566341E-1
1.910938642E1,-2.889502114E-2,-8.706705105E-3,-1.315939271E-1,1.350099649E-1
1.911934242E1,-3.643378146E-2,-2.011009125E-2,-1.257572365E-1,1.324640281E-1
1.912929842E1,-5.574187227E-2,-3.241040373E-2,-1.724636257E-1,1.841230371E-1
1.913925442E1,-1.365430836E-2,-7.895111572E-3,-1.094440895E-1,1.105747786E-1
1.914921042E1,2.588257218E-2,3.343454355E-2,-1.724636257E-1,1.775710518E-1
1.915916642E1,3.435604647E-4,1.774061674E-2,-2.047981435E-1,2.055653840E-1
1.916912242E1,-4.638808139E-2,-8.678273018E-3,-1.453693825E-1,1.528379007E-1
1.917907942E1,-5.387112871E-4,5.997379459E-3,-1.012117946E-1,1.013907596E-1
1.918903542E1,-4.120646160E-2,-5.091402730E-2,-9.926584125E-2,1.189282048E-1
1.919899142E1,-4.102790225E-2,-2.858838949E-2,-7.905903339E-2,9.354632830E-2
1.920894742E1,-9.596614782E-3,5.045434479E-3,-1.007627285E-1,1.013443579E-1
1.921890342E1,-4.202280600E-2,6.872671098E-4,-5.570700824E-2,6.978294439E-2
1.922885942E1,7.699869387E-4,-2.081952296E-2,-7.890992939E-2,8.161386140E-2
1.923881542E1,4.230149891E-3,-6.675961627E-2,6.412056684E-3,6.720011163E-2
1.924877142E1,-2.300660089E-3,-4.898373351E-2,-3.954238057E-2,6.299443663E-2
1.925872842E1,2.975666318E-3,-1.208495222E-2,-4.149067283E-2,4.331716279E-2
1.926868442E1,1.721793048E-2,5.591809273E-2,-6.766982675E-3,5.889891577E-2
1.927864042E1,9.623420611E-3,5.982209589E-2,-7.128691435E-2,9.355809713E-2
1.928859642E1,1.876791772E-3,2.433567300E-2,-8.221302152E-2,8.575971219E-2
1.929855242E1,-1.325545516E-2,-1.996566502E-2,-1.383486307E-1,1.404089687E-1
1.930850842E1,-6.173472013E-3,-2.932709383E-2,-9.569026887E-2,1.002737141E-1
1.931846442E1,2.326479200E-2,-3.209640825E-2,-8.896187782E-2,9.739427948E-2
1.932842042E1,1.545305807E-2,9.726514332E-3,-6.486842573E-2,6.738927764E-2
1.933837742E1,2.930606212E-2,5.981299616E-3,-2.126123625E-1,2.147059336E-1
1.934833342E1,1.173539836E-2,2.874736067E-2,-1.081278813E-1,1.124978623E-1
1.935828942E1,4.057474304E-2,1.537015552E-2,-1.916582805E-1,1.965081371E-1
1.936824542E1,-1.506145908E-2,-1.139119836E-2,-1.204052800E-1,1.218771447E-1
1.937820142E1,-9.390299432E-3,-8.405829314E-3,-1.181593645E-1,1.188295885E-1
1.938815742E1,-2.128342643E-2,4.474479452E-2,-1.989906889E-1,2.050667578E-1
1.939811342E1,-1.495856635E-2,4.085677983E-2,-1.542279142E-1,1.602475731E-1
1.940806942E1,-8.992469497E-4,6.826112643E-3,-1.585671329E-1,1.587165401E-1
1.941802642E1,-1.373501820E-2,-3.767567525E-2,-1.280277103E-1,1.341611040E-1
1.942798242E1,-7.393895555E-3,-5.100588340E-2,-8.012147248E-2,9.526657433E-2
1.943793842E1,2.404667437E-5,-2.780296225E-2,-1.265261453E-1,1.295448600E-1
1.944789442E1,-5.346827382E-2,4.417394182E-2,-7.652894318E-2,1.032805528E-1
1.945785042E1,-1.856545787E-2,2.627219774E-2,-1.087137723E-1,1.133736693E-1
1.946780642E1,1.029826239E-2,1.524056660E-2,-9.988155305E-2,1.015610837E-1
1.947776242E1,-4.382857237E-2,-1.467503121E-2,-9.404135406E-2,1.047858605E-1
1.948771942E1,-1.374534220E-2,-2.442561049E-2,-1.000283182E-1,1.038807456E-1
1.949767542E1,-4.380863702E-2,-2.627367781E-2,-2.368590117E-2,5.630741281E-2
1.950763142E1,-9.181462470E-3,-8.950406089E-3,-9.209364653E-2,9.298198080E-2
1.951758742E1,2.130361760E-2,4.664285554E-2,-1.105082828E-1,1.218256158E-1
1.952754342E1,-2.797452321E-2,1.763706621E-2,-6.305344999E-2,7.119956186E-2
1.953749942E1,-1.689487182E-2,5.858800448E-3,-7.907131255E-2,8.106808684E-2
1.954745542E1,1.534342278E-2,3.834693560E-2,3.705380559E-3,4.146851743E-2
1.955741142E1,-3.490888244E-2,-2.569204431E-2,-6.081221223E-2,7.467821885E-2
1.956736842E1,-8.289104272E-3,-2.651858479E-3,-1.115584427E-1,1.118973983E-1
1.957732442E1,-2.570331847E-2,1.148367573E-2,-6.859953403E-2,7.415140901E-2
1.958728042E1,-2.558065485E-2,6.718341149E-3,-1.744300443E-1,1.764237693E-1
1.959723642E1,1.879823187E-2,-2.607216815E-2,-1.214384830E-1,1.256202079E-1
1.960719242E1,-2.153094638E-2,-6.855650218E-2,-1.205385965E-1,1.403322090E-1
1.961714842E1,2.054821216E-3,-3.245511666E-2,-2.015225333E-1,2.041295871E-1
1.962710442E1,-1.275480559E-2,2.280998826E-3,-1.612580216E-1,1.617777412E-1
1.963706042E1,-1.578198222E-2,3.461374423E-2,-1.427001286E-1,1.476838141E-1
1.964701742E1,-1.803495096E-2,3.420789264E-2,-2.057225883E-1,2.093256380E-1
1.965697342E1,-3.170137402E-2,-1.567569081E-2,-1.648581523E-1,1.686087624E-1
1.966692942E1,2.315625306E-3,-2.061271425E-2,-2.121603727E-1,2.131719256E-1
1.967688542E1,-1.092426164E-2,-2.525397822E-2,-6.831126630E-2,7.364463329E-2
1.968684142E1,-1.215469854E-2,-8.977504279E-3,-1.253473467E-1,1.262548597E-1
1.969679742E1,-1.365587980E-2,-1.578735435E-2,-1.139692497E-1,1.158650659E-1
1.970675342E1,2.833586287E-2,2.113801349E-2,-9.151360273E-2,9.810441491E-2
1.971670942E1,2.595113078E-2,1.678730132E-2,-9.345897138E-2,9.843705606E-2
1.972666642E1,1.182557339E-2,7.166786045E-3,-7.025546551E-2,7.160333401E-2
1.973662242E1,-3.034326682E-2,-2.942470578E-2,-1.067818522E-2,4.359530699E-2
1.974657842E1,2.604850519E-2,-5.469010435E-3,-1.266892827E-1,1.294550464E-1
1.975653442E1,-2.590146599E-2,1.423310962E-2,-8.672064006E-2,9.161843026E-2
1.976649042E1,-2.124026667E-2,2.583793234E-3,-1.856672233E-1,1.868960747E-1
1.977644642E1,1.007848017E-2,2.149564382E-3,-6.067831099E-2,6.154716739E-2
1.978640242E1,1.589415740E-2,-4.118736679E-2,-1.442016935E-1,1.508083282E-1
1.979635842E1,2.215391239E-2,-3.489344213E-2,-1.654598308E-1,1.705441401E-1
1.980631542E1,-1.832133662E-2,-2.338707190E-2,-1.136687028E-1,1.174870227E-1
1.981627142E1,-3.571203405E-2,-1.462169364E-4,-1.370207280E-1,1.415982015E-1
1.982622742E1,2.918962944E-2,1.907566398E-2,-6.771426558E-2,7.616519669E-2
1.983618342E1,1.700337421E-2,1.717489863E-2,-1.028893608E-1,1.056896988E-1
1.984613954E1,3.624250442E-3,-1.921334764E-2,-2.214416581E-1,2.223031621E-1
1.985609554E1,-1.598798694E-2,-3.070352839E-2,-1.213010734E-1,1.261438576E-1
1.986605154E1,-1.195525367E-2,-3.714811021E-2,-9.345838666E-2,1.012787254E-1
1.987600754E1,1.131591545E-2,1.064960696E-2,-1.099241459E-1,1.110170344E-1
1.988596454E1,2.171374496E-2,4.986330092E-2,-1.063298625E-1,1.194314663E-1
1.989592054E1,-1.187642589E-2,4.117335174E-3,-1.687494743E-1,1.692169820E-1
1.990587654E1,6.330049485E-3,1.685120042E-2,-1.132167131E-1,1.146388093E-1
1.991583254E1,-1.100902800E-3,-1.053905804E-2,-1.072303337E-1,1.077526250E-1
1.992578854E1,-3.089670578E-2,-2.686249243E-2,-1.412131816E-1,1.470284414E-1
1.993574454E1,-3.438890051E-2,-2.545018885E-3,-2.301464081E-3,3.455966343E-2
1.994570054E1,-2.925913822E-2,3.113331702E-2,-1.141236162E-1,1.218588543E-1
1.995565754E1,-6.345032975E-3,-8.573680948E-3,-7.789836109E-2,7.862520021E-2
1.996561354E1,-1.250129225E-2,3.140320256E-3,-1.491466838E-1,1.497026293E-1
1.997556954E1,-1.402434574E-2,-2.439423652E-2,-1.171115434E-1,1.204444878E-1
1.998552554E1,-1.726249723E-2,1.152263280E-2,-1.645611137E-1,1.658647793E-1
1.999548154E1,-5.043534134E-3,1.580202721E-2,-4.855644822E-2,5.131149934E-2
2.000543754E1,-3.929928258E-2,2.720477382E-2,-6.202960253E-2,7.830839623E-2
2.001539354E1,-5.222842656E-2,6.982726660E-3,-7.669734299E-2,9.305401353E-2
2.002534954E1,4.320708644E-3,1.538826361E-2,-1.464522868E-1,1.473218908E-1
2.003530654E1,-1.442029361E-2,-1.742048169E-2,-7.190905809E-2,7.538123563E-2
